962158.791	2115872.230
962157.536	2115877.062
962153.677	2115881.044
962151.384	2115884.505
962148.394	2115889.800
962148.690	2115894.285
962150.808	2115899.357
962154.417	2115910.232
962157.299	2115916.826
962159.512	2115922.581
962161.058	2115926.692
962162.833	2115932.736
962165.525	2115936.682
962172.257	2115940.946
962176.772	2115942.871
962179.363	2115945.938
962182.878	2115950.432
962187.335	2115957.181
962195.310	2115971.229
962198.100	2115974.771
962199.662	2115980.514
962201.784	2115984.499
962204.094	2115987.804
962208.632	2115992.558
962212.881	2115997.114
962217.984	2116002.394
962226.965	2116009.654
962233.831	2116018.019
962239.970	2116024.670
962248.085	2116034.989
962256.724	2116051.486
962261.567	2116061.399
962266.668	2116070.573
962272.057	2116079.423
962276.905	2116084.877
962282.698	2116093.065
962287.636	2116102.616
962292.751	2116109.812
962297.870	2116116.964
962304.521	2116126.072
962311.295	2116133.190
962318.496	2116139.386
962325.764	2116148.133
962343.428	2116167.239
962353.038	2116174.530
962360.533	2116182.643
962367.183	2116189.184
962377.544	2116199.693
962385.816	2116210.721
962399.178	2116219.698
962405.780	2116225.757
962415.356	2116235.003
962425.484	2116242.859
962431.887	2116246.117
962436.244	2116251.465
962445.165	2116260.221
962452.500	2116267.146
962458.661	2116271.732
962467.625	2116278.164
962473.341	2116281.843
962480.332	2116285.607
962487.736	2116293.517
962496.493	2116298.278
962500.343	2116300.604
962503.224	2116301.259
962507.021	2116301.383
962512.930	2116297.596
962518.896	2116292.355
962525.233	2116290.975
962528.217	2116293.510
962527.237	2116298.430
962525.200	2116301.956
962526.470	2116308.067
962524.798	2116311.646
962525.669	2116314.481
962528.190	2116317.086
962530.768	2116321.088
962533.842	2116326.437
962536.531	2116328.860
962540.948	2116326.252
962544.982	2116326.135
962550.050	2116327.431
962555.241	2116331.392
962559.317	2116333.366
962564.021	2116336.655
962566.005	2116340.999
962574.540	2116347.873
962577.897	2116352.180
962585.209	2116360.408
962586.748	2116369.782
962586.272	2116374.397
962585.669	2116378.718
962584.024	2116382.756
962581.273	2116387.528
962578.747	2116391.187
962580.542	2116394.405
962583.754	2116398.112
962589.251	2116400.250
962594.127	2116400.464
962598.073	2116402.428
962600.718	2116404.086
962603.169	2116404.945
962607.032	2116404.009
962610.344	2116401.612
962612.275	2116400.904
962614.313	2116401.750
962616.361	2116405.077
962619.519	2116406.582
962622.173	2116405.022
962624.873	2116406.794
962627.880	2116408.548
962629.344	2116409.758
962630.836	2116412.712
962633.520	2116414.417
962636.853	2116418.743
962637.406	2116421.487
962639.151	2116421.938
962640.444	2116423.374
962638.262	2116424.496
962637.723	2116426.756
962638.804	2116429.936
962638.601	2116432.355
962640.127	2116435.159
962641.351	2116438.698
962643.593	2116444.108
962641.288	2116447.459
962638.076	2116450.212
962635.666	2116453.011
962634.069	2116454.921
962629.653	2116454.158
962626.924	2116454.015
962621.881	2116455.788
962619.766	2116454.805
962617.034	2116454.184
962613.902	2116452.897
962612.100	2116452.855
962609.887	2116453.038
962608.542	2116452.490
962606.617	2116451.066
962604.500	2116450.366
962602.194	2116450.629
962599.980	2116451.095
962597.856	2116451.003
962594.855	2116451.251
962593.104	2116451.125
962590.286	2116452.302
962586.915	2116451.779
962583.870	2116451.261
962581.311	2116450.654
962578.330	2116448.598
962573.807	2116447.804
962569.739	2116448.071
962565.946	2116448.426
962563.301	2116449.095
962561.622	2116450.433
962558.513	2116450.410
962553.941	2116449.177
962550.746	2116450.953
962546.257	2116450.532
962538.093	2116449.322
962534.175	2116449.101
962530.489	2116450.770
962518.199	2116449.475
962512.032	2116445.214
962508.986	2116441.608
962504.999	2116437.031
962496.790	2116431.446
962492.598	2116429.048
962486.009	2116427.994
962481.980	2116427.024
962476.180	2116424.860
962472.339	2116422.166
962467.960	2116419.927
962458.592	2116417.007
962449.048	2116414.876
962444.316	2116414.500
962438.918	2116414.285
962435.828	2116413.524
962433.025	2116413.484
962430.806	2116415.560
962428.057	2116420.570
962425.958	2116424.309
962423.805	2116426.890
962421.671	2116430.539
962420.162	2116433.740
962417.594	2116436.591
962415.433	2116444.435
962415.491	2116447.877
962414.845	2116452.717
962413.679	2116458.557
962413.029	2116461.112
962415.205	2116467.299
962416.415	2116473.339
962417.809	2116476.415
962420.777	2116479.405
962422.840	2116481.515
962424.327	2116486.839
962425.882	2116492.146
962429.618	2116497.377
962431.659	2116502.073
962434.191	2116506.876
962437.818	2116511.075
962444.582	2116512.383
962449.235	2116514.472
962451.909	2116515.262
962455.890	2116519.643
962455.904	2116522.842
962456.419	2116526.540
962457.625	2116528.490
962457.964	2116530.411
962463.135	2116533.065
962464.886	2116536.040
962465.961	2116537.218
962466.729	2116541.024
962468.880	2116542.858
962471.145	2116542.309
962472.808	2116544.516
962474.259	2116548.466
